SEQN	SDDSRVYR	RIDSTATR	RIAGENDR	RIDAGEYR	RIDAGEMN	RIDRETH1	RIDRETH3	RIDEXMON	RIDEXAGM	DMQMILIZ	DMQADFC	DMDBORN4	DMDCITZN	DMDYRSUS	DMDEDUC3	DMDEDUC2	DMDMARTL	RIDEXPRG	SIALANG	SIAPROXY	SIAINTRP	FIALANG	FIAPROXY	FIAINTRP	MIALANG	MIAPROXY	MIAINTRP	AIALANGA	DMDHHSIZ	DMDFMSIZ	DMDHHSZA	DMDHHSZB	DMDHHSZE	DMDHRGND	DMDHRAGE	DMDHRBR4	DMDHREDU	DMDHRMAR	DMDHSEDU	WTINT2YR	WTMEC2YR	SDMVPSU	SDMVSTRA	INDHHIN2	INDFMIN2	INDFMPIR
88713	9	2	2	51	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	54	1	4	1	4	215432.123844	223386.387724	2	127	15	15	5
88719	9	2	1	61	NA	1	1	1	NA	2	NA	2	1	9	NA	1	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	1	1	61	2	1	1	3	8083.00136	8295.484674	1	121	7	7	1.99
88720	9	2	2	28	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	5	2	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	2	46	1	4	5	NA	20344.605958	19920.807098	1	123	6	6	1.49
88721	9	2	2	42	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	5	5	0	3	0	1	47	1	3	1	5	18115.080905	18153.974966	2	131	8	8	1.76
88722	9	2	2	80	NA	3	3	1	NA	2	NA	2	2	7	NA	2	2	NA	1	2	2	1	2	2	1	1	2	NA	1	1	0	0	1	2	80	2	2	2	NA	35580.982086	37812.828755	1	125	4	4	1.27
88723	9	2	2	80	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	69	1	9	3	NA	45294.851584	65615.387895	2	133	10	10	4.53
88724	9	2	2	60	NA	4	4	1	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	2	60	1	2	3	NA	21210.990176	20999.682476	1	119	99	99	NA
88725	9	2	1	31	NA	1	1	2	NA	2	NA	2	2	4	NA	3	1	NA	2	2	2	2	2	2	2	2	2	2	3	1	0	0	0	1	32	2	3	1	NA	37547.151398	37750.488187	1	132	14	3	1.02
88728	9	2	2	52	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	4	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	20	1	3	5	NA	23184.222072	24259.058365	2	127	8	8	2.97
88729	9	2	2	69	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	2	2	69	1	4	5	NA	182886.009154	181178.613602	2	123	6	5	2.02
88731	9	2	1	50	NA	2	2	1	NA	2	NA	2	2	1	NA	4	1	NA	2	2	2	2	2	2	2	2	2	2	2	1	0	0	0	1	50	2	4	1	NA	22307.440845	25072.639191	2	121	3	2	0.76
88732	9	2	1	22	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	46	1	4	1	5	39066.590105	41694.034769	1	128	8	8	2.61
88733	9	2	2	50	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	1	0	1	52	1	3	1	4	26853.259191	31501.099986	2	120	77	77	NA
88738	9	2	2	58	NA	4	4	1	NA	1	2	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	59	1	3	1	5	20608.553672	21549.484955	2	133	15	15	5
88740	9	2	1	66	NA	3	3	1	NA	1	1	1	1	NA	NA	5	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	1	66	1	5	3	NA	113710.255825	112628.771761	2	128	14	14	5
88743	9	2	1	65	NA	5	6	1	NA	2	NA	2	1	7	NA	5	1	NA	1	2	2	1	2	2	1	2	2	3	2	2	0	0	2	1	65	2	5	1	NA	17692.548319	19623.409507	2	128	15	15	5
88744	9	2	2	27	NA	1	1	1	NA	2	NA	2	2	6	NA	2	6	2	1	2	2	2	2	2	1	2	2	1	4	4	1	0	1	2	62	2	1	3	NA	24259.115981	24632.355796	1	128	13	13	NA
88747	9	2	2	74	NA	2	2	2	NA	2	NA	2	1	9	NA	3	3	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	74	2	3	3	NA	8898.257466	8483.036062	2	119	4	4	1.26
88754	9	2	2	18	NA	1	1	1	219	2	NA	2	2	77	10	NA	NA	NA	2	2	2	1	2	2	1	2	2	1	5	5	0	1	2	1	80	2	5	1	NA	14478.627114	14503.830157	2	133	6	6	1.05
88757	9	2	2	54	NA	5	6	2	NA	2	NA	2	1	7	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	2	54	2	4	3	NA	23274.970876	24864.504606	1	122	12	12	NA
88758	9	2	2	63	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	2	63	1	3	5	NA	24278.341434	24183.461509	1	132	4	4	0.97
88759	9	2	2	80	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	80	1	4	2	NA	56182.874651	58721.345739	2	120	6	6	2.19
88761	9	2	2	58	NA	4	4	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	1	0	2	58	1	4	1	NA	25200.902185	26068.769945	1	129	5	5	0.77
88764	9	2	1	69	NA	5	6	1	NA	2	NA	2	1	6	NA	5	1	NA	1	2	2	1	2	2	1	2	2	3	4	4	0	0	2	1	69	2	5	1	5	21063.092529	23361.795187	1	129	14	14	3.22
88766	9	2	2	48	NA	5	6	2	NA	2	NA	2	1	8	NA	5	3	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	1	0	2	48	2	5	3	NA	26200.157068	26829.754985	2	124	15	15	5
88767	9	2	2	66	NA	2	2	1	NA	2	NA	2	1	9	NA	4	3	NA	2	2	2	1	2	2	1	2	2	1	2	1	0	0	1	2	66	2	4	3	NA	9331.12593	9060.904239	1	127	12	6	2.12
88769	9	2	1	59	NA	1	1	2	NA	2	NA	2	2	4	NA	1	1	NA	2	2	2	2	2	2	NA	NA	NA	NA	3	2	0	0	0	1	25	2	4	5	NA	29840.356415	30309.565687	1	132	12	6	1.82
88772	9	2	2	18	NA	1	1	1	225	2	NA	1	1	NA	12	NA	NA	NA	1	2	2	2	2	2	1	2	2	1	7	7	0	4	0	1	55	2	1	1	NA	21650.079868	21510.72334	2	127	8	8	0.85
88775	9	2	1	45	NA	5	7	1	NA	2	NA	1	1	NA	NA	3	4	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	45	1	3	4	NA	11648.09383	11929.380456	2	121	4	4	1.26
88780	9	2	1	69	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	60	1	3	1	3	10179.510963	10054.077865	2	127	15	15	5
88781	9	2	1	41	NA	3	3	1	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	41	1	3	5	NA	28747.224282	28606.895798	1	125	2	2	0.82
88786	9	2	2	43	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	6	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	44	1	2	6	NA	18144.378092	18183.335056	1	123	4	4	1.19
88787	9	2	2	70	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	70	1	5	5	NA	93673.17386	96976.968685	1	132	8	8	4.25
88789	9	2	1	76	NA	4	4	1	NA	2	NA	2	2	8	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	3	3	1	0	1	1	76	2	5	1	4	13229.432391	13851.771219	2	121	77	77	NA
88791	9	2	1	66	NA	2	2	1	NA	2	NA	2	1	8	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	2	1	66	2	5	1	5	6926.492155	7169.121119	1	124	15	15	4.98
88795	9	2	2	30	NA	1	1	1	NA	2	NA	2	2	6	NA	2	5	2	1	2	2	1	2	2	1	2	2	1	4	4	2	1	0	2	30	2	2	5	NA	24386.552292	27101.492563	1	128	3	3	0.54
88796	9	2	2	64	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	65	1	4	1	4	142060.827078	139567.516805	2	124	15	15	5
88797	9	2	2	69	NA	5	6	2	NA	2	NA	2	1	8	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	80	2	5	1	3	19983.701524	21539.171666	2	128	77	77	NA
88799	9	2	2	21	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	4	4	0	0	0	2	55	1	2	3	NA	81152.018901	82124.613312	2	120	6	6	1.03
88801	9	2	1	18	NA	1	1	1	217	2	NA	1	1	NA	10	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	54	1	4	1	5	39763.86698	39387.093149	2	127	15	15	5
88803	9	2	2	32	NA	4	4	2	NA	1	2	1	1	NA	NA	4	6	2	1	2	2	1	2	2	NA	NA	NA	NA	6	6	2	2	0	2	32	1	4	6	NA	19084.189289	19078.377736	2	131	6	6	0.92
88804	9	2	1	55	NA	3	3	1	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	2	51	1	3	1	3	38920.041366	41327.101814	2	128	9	9	2.73
88809	9	2	1	32	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	6	NA	1	2	2	1	2	2	1	2	2	1	4	1	0	0	0	2	31	NA	NA	5	NA	37969.941661	38759.527838	2	121	14	7	3.54
88811	9	2	2	19	NA	5	6	2	238	2	NA	1	1	NA	15	NA	NA	NA	1	2	2	NA	NA	NA	1	2	2	1	6	6	0	1	1	2	71	NA	NA	2	NA	9127.489207	11904.788136	1	123	NA	NA	NA
88814	9	2	1	30	NA	1	1	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	1	2	0	1	30	1	5	1	5	21700.625488	22509.33353	1	131	14	14	2.99
88818	9	2	2	28	NA	1	1	1	NA	2	NA	1	1	NA	NA	3	1	2	1	2	2	1	2	2	1	2	2	1	6	6	1	1	1	1	61	1	3	1	2	35137.877505	35678.493038	2	127	15	15	3.07
88823	9	2	2	68	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	68	1	3	2	NA	115216.291318	124381.089621	2	129	8	8	4.21
88827	9	2	1	67	NA	5	6	1	NA	2	NA	2	1	7	NA	4	1	NA	1	2	1	1	2	1	1	2	1	3	3	3	0	0	1	1	67	2	4	1	3	16883.013706	23542.653535	2	133	7	7	1.93
88829	9	2	2	41	NA	5	6	1	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	2	41	1	5	5	NA	17710.458274	18674.410271	2	133	14	14	5
88830	9	2	2	45	NA	1	1	1	NA	2	NA	2	2	99	NA	1	3	NA	2	2	1	2	2	1	2	2	2	2	6	6	0	2	0	2	45	2	1	3	NA	18571.534414	19087.110016	1	121	77	77	NA
88833	9	2	2	28	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	3	3	0	0	2	1	61	2	5	1	5	80534.355216	81499.547023	1	130	9	9	2.89
88834	9	2	2	62	NA	2	2	1	NA	2	NA	2	1	6	NA	4	3	NA	2	2	2	1	2	2	2	2	2	2	4	4	0	0	1	2	62	2	4	3	NA	6651.702308	6825.242598	1	124	6	6	1.24
88835	9	2	2	28	NA	2	2	1	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	5	5	0	1	0	1	53	1	3	1	3	30952.753315	31428.978415	1	127	15	15	5
88836	9	2	2	70	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	74	1	4	1	3	105812.951759	116286.952597	1	126	8	8	3.14
88838	9	2	1	67	NA	4	4	1	NA	2	NA	2	1	6	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	1	2	55	2	3	1	4	12022.799789	11947.268082	1	124	8	8	2.49
88842	9	2	2	26	NA	5	6	2	NA	2	NA	2	2	2	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	31	2	5	1	5	26267.124692	30679.074172	2	129	14	14	5
88843	9	2	2	28	NA	1	1	2	NA	2	NA	2	2	3	NA	1	6	2	2	2	2	2	2	2	1	2	2	2	5	5	2	1	0	1	30	2	4	6	NA	20901.531544	21223.11308	2	126	7	7	1.23
88845	9	2	2	62	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	62	1	5	3	NA	118742.111091	116658.067716	1	123	10	10	5
88847	9	2	2	60	NA	1	1	1	NA	2	NA	2	1	8	NA	1	2	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	60	2	1	2	NA	8709.36771	8479.398727	1	127	15	15	5
88848	9	2	2	56	NA	5	6	1	NA	2	NA	2	1	6	NA	5	3	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	56	2	5	3	NA	25566.376343	27089.437753	2	122	15	15	5
88851	9	2	2	54	NA	3	3	1	NA	2	NA	2	1	9	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	2	54	1	3	3	NA	46235.193181	58552.379552	1	125	3	1	0
88854	9	2	2	51	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	51	1	4	1	5	25161.165701	25215.188088	1	132	15	15	5
88855	9	2	1	64	NA	1	1	1	NA	2	NA	2	2	8	NA	1	1	NA	2	2	1	2	2	1	2	2	1	2	4	4	0	0	1	2	59	2	1	1	1	8083.00136	8295.484674	1	121	7	7	1.65
88857	9	2	2	71	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	71	1	5	1	5	23406.239022	23381.063934	1	132	12	12	NA
88858	9	2	2	18	NA	4	4	2	227	2	NA	1	1	NA	12	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	6	6	2	1	0	2	59	1	3	3	NA	10211.297612	9977.860998	1	123	13	13	NA
88859	9	2	1	50	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	4	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	0	1	50	1	4	4	NA	91896.677257	97890.684901	1	125	4	4	1.27
88861	9	2	1	19	NA	5	6	1	230	2	NA	2	2	2	15	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	7	1	0	0	2	2	54	2	5	1	5	10735.083533	10574.670769	2	122	15	3	1.14
88864	9	2	1	53	NA	4	4	2	NA	2	NA	2	1	5	NA	5	1	NA	1	2	2	1	2	2	NA	NA	NA	NA	4	4	0	2	0	1	53	2	5	1	5	22844.597146	23202.76972	2	123	7	7	1.77
88867	9	2	2	28	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	1	1	2	2	1	2	2	1	2	2	1	4	4	1	0	0	1	31	1	4	1	5	74241.592866	75131.366888	2	132	10	10	2.88
88868	9	2	2	38	NA	4	4	2	NA	2	NA	1	1	NA	NA	2	5	2	1	2	2	1	2	2	1	2	2	1	5	5	1	1	0	2	38	1	2	5	NA	25108.776693	25101.130521	2	131	6	6	0.95
88874	9	2	1	64	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	NA	NA	NA	1	2	2	1	3	3	0	0	2	1	64	1	4	1	NA	148324.200013	146913.507042	2	120	NA	NA	NA
88875	9	2	2	60	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	2	2	1	78	1	5	1	3	31497.607896	31464.206124	1	131	6	6	1.4
88876	9	2	2	19	NA	1	1	2	237	2	NA	2	2	99	13	NA	NA	NA	1	2	2	2	2	2	1	2	2	1	6	6	2	1	0	2	19	2	3	NA	NA	12575.455851	14512.371805	1	122	4	4	0.49
88877	9	2	1	53	NA	2	2	2	NA	2	NA	2	2	7	NA	1	6	NA	2	2	2	2	2	2	2	2	2	2	4	4	0	1	0	2	55	2	3	6	NA	22075.965031	22423.087141	2	129	4	4	0.62
88878	9	2	1	20	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	2	2	1	1	2	2	1	6	6	0	2	0	2	45	2	1	3	NA	35424.697683	37435.174202	1	121	77	77	NA
88879	9	2	2	32	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	3	1	1	2	2	1	2	2	1	2	2	1	3	3	1	0	0	2	32	1	3	3	NA	26584.326596	26576.231086	2	126	2	2	0.42
88881	9	2	2	54	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	54	1	4	3	NA	22751.896026	22800.74558	2	131	10	10	4.37
88883	9	2	1	72	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	72	1	5	1	5	59808.577589	59655.330927	2	129	15	15	5
88884	9	2	1	24	NA	5	6	1	NA	2	NA	2	2	2	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	54	1	5	1	NA	16892.11035	16510.967041	1	127	9	9	2.99
88885	9	2	1	54	NA	2	2	2	NA	1	2	2	1	8	NA	3	1	NA	1	2	2	NA	NA	NA	1	2	2	1	4	4	0	1	0	2	51	2	5	1	3	21834.293687	24429.339367	1	119	NA	NA	NA
88887	9	2	1	40	NA	3	3	1	NA	2	NA	2	1	4	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	40	2	4	3	NA	37592.451554	39033.131287	2	133	1	1	0.21
88888	9	2	2	69	NA	1	1	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	69	1	5	1	3	8115.163325	8256.55913	1	120	7	7	2.2
88890	9	2	2	21	NA	3	3	1	NA	2	NA	1	1	NA	NA	1	1	2	1	2	2	1	2	2	1	2	2	1	5	5	1	0	0	1	24	1	3	1	NA	68998.883251	69138.723688	2	132	8	8	1.83
88891	9	2	2	36	NA	5	7	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	2	36	1	4	5	NA	19102.332683	21383.270055	1	119	8	8	4.25
88892	9	2	2	27	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	6	2	1	2	2	1	2	2	1	2	2	1	3	3	1	0	0	1	27	1	3	6	NA	31889.618732	31967.934898	2	123	8	8	2.23
88893	9	2	1	19	NA	4	4	1	238	2	NA	1	1	NA	12	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	24	1	3	6	NA	11836.753445	12470.034922	1	125	1	1	0.14
88895	9	2	2	73	NA	2	2	2	NA	2	NA	2	1	5	NA	1	5	NA	2	2	2	2	2	2	2	2	2	NA	6	6	0	1	1	2	39	2	5	3	NA	7667.529453	7412.932594	1	123	8	8	1.38
88896	9	2	1	23	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	4	1	0	0	0	1	22	1	4	5	NA	64544.757024	68705.051371	2	121	14	6	2.53
88897	9	2	1	31	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	31	1	3	5	NA	150652.350806	155313.488141	1	122	14	9	4.67
88898	9	2	1	30	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	1	30	1	3	1	5	123735.036387	127563.360303	1	130	10	10	2.85
88900	9	2	2	49	NA	2	2	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	0	0	1	59	1	3	1	4	18899.23408	19775.415417	2	133	14	14	3.7
88901	9	2	1	33	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	26	1	4	1	4	76716.49756	79090.082367	1	131	9	9	2.27
88902	9	2	1	68	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	2	60	1	4	1	4	28744.849953	28709.537332	2	132	3	3	0.84
88903	9	2	2	22	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	6	2	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	23	1	5	6	NA	96436.210802	109037.684638	2	122	14	8	4.04
88906	9	2	1	29	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	2	26	1	5	6	NA	45655.876467	54441.185923	1	128	10	8	4.25
88907	9	2	2	44	NA	1	1	1	NA	2	NA	2	2	7	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	4	4	0	2	0	1	49	1	4	1	4	26823.518663	27851.731202	1	127	7	7	1.55
88908	9	2	2	54	NA	4	4	1	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	7	7	1	2	0	2	54	1	3	1	NA	22337.621196	22684.124273	1	124	8	8	1.22
88910	9	2	2	29	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	NA	NA	NA	NA	1	1	0	0	0	2	29	1	5	5	NA	32337.787285	31664.158245	2	129	7	7	3.62
88911	9	2	1	34	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	1	34	1	5	1	5	42892.474626	44219.55458	2	125	8	8	2.06
88912	9	2	1	27	NA	4	4	2	NA	1	2	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	2	24	1	3	6	NA	43338.635851	43336.175377	1	130	12	5	1.74
88914	9	2	1	25	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	25	1	5	1	5	72005.584632	86487.046459	2	122	6	6	1.56
88915	9	2	1	37	NA	1	1	1	NA	2	NA	2	2	5	NA	3	1	NA	2	2	2	2	2	2	1	2	1	2	6	6	1	2	0	2	35	2	2	1	3	24494.468888	31374.568899	1	120	4	4	0.57
88916	9	2	2	70	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	70	1	4	3	NA	16427.315481	16409.646726	2	126	2	2	0.8
88919	9	2	2	68	NA	5	7	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	3	1	80	NA	NA	1	2	148133.992254	146751.036168	2	120	99	99	NA
88920	9	2	2	33	NA	5	6	1	NA	2	NA	2	1	6	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	3	3	1	0	0	1	34	1	5	1	5	20567.041068	21833.437958	2	121	15	15	5
88924	9	2	1	34	NA	5	6	1	NA	2	NA	2	1	6	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	3	1	0	0	0	1	34	2	5	5	NA	23073.994707	23201.177189	2	122	10	1	0
88925	9	2	1	69	NA	1	1	1	NA	1	1	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	1	1	69	1	4	6	NA	7475.798579	7737.669267	2	128	15	15	5
88926	9	2	1	70	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	68	1	5	1	5	53349.39482	54105.881387	1	131	14	14	5
88927	9	2	1	50	NA	5	7	1	NA	2	NA	1	1	NA	NA	1	4	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	50	1	1	4	NA	10470.426346	10602.594015	1	123	1	1	0.18
88930	9	2	1	24	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	6	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	23	1	5	1	5	61965.054855	66467.865903	2	130	5	5	1.37
88932	9	2	2	38	NA	2	2	1	NA	2	NA	2	2	7	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	5	5	0	2	1	2	68	2	1	2	NA	22772.034773	24832.579446	1	120	6	6	1.18
88934	9	2	1	80	NA	3	3	2	NA	1	2	1	1	NA	NA	5	1	NA	1	1	2	1	2	2	1	1	2	NA	2	2	0	0	2	1	80	1	5	1	3	37605.498661	42660.12852	2	124	15	15	5
88935	9	2	1	80	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	80	1	3	1	4	26847.376539	29171.789047	1	131	10	10	4.08
88938	9	2	2	53	NA	2	2	2	NA	2	NA	2	1	9	NA	3	1	NA	2	2	2	1	2	2	NA	NA	NA	NA	3	3	0	1	0	2	53	2	3	1	4	21278.813542	21869.547557	2	120	8	8	2.48
88940	9	2	1	31	NA	2	2	2	NA	2	NA	2	1	3	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	31	2	5	1	5	22962.345988	23870.64507	1	123	15	15	5
88942	9	2	1	57	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	57	1	3	3	NA	96816.143819	99287.934073	1	131	7	7	2.97
88944	9	2	2	20	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	5	5	0	1	0	1	54	1	3	1	4	31927.395524	32323.878095	2	130	15	15	3.55
88945	9	2	1	30	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	1	2	0	1	30	1	4	1	5	38262.969185	39446.813667	1	126	8	8	1.69
88947	9	2	2	66	NA	5	7	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	2	66	1	4	1	2	19151.248467	19814.005354	2	131	3	3	0.81
88950	9	2	2	43	NA	5	6	2	NA	2	NA	2	1	5	NA	5	1	2	1	2	2	1	2	2	NA	NA	NA	NA	3	3	0	1	0	1	44	2	5	1	5	25700.663939	26104.67954	2	120	15	15	5
88951	9	2	2	20	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	4	4	0	0	0	1	50	1	5	1	4	100941.821814	102151.593955	1	130	15	15	5
88952	9	2	1	60	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	0	3	1	60	1	5	1	7	143316.372607	141953.308458	2	131	12	12	NA
